3112,15743
4244,16186
11937,15176
4741,15280
11686,14776
7063,15333
2071,17034
5508,16509
7330,14879
813,15297
4040,15218
6026,15489
230,16401
13892,14939
3830,15676
7777,15499
9308,16348
506,16365
5055,15925
10613,16129
5797,15405
8176,15749
11988,16460
7988,16565
1686,16789
3437,14658
6047,16914
9544,17015
6499,16854
3842,16091
3129,14991
11055,15486
7153,16114
13731,15225
6478,16023
681,14778
490,16096
3580,16937
12021,14820
14047,17079
10865,14952
7904,16112
7259,14753
7288,16797
13292,16559
7808,16384
6413,17178
12766,14771
5967,15042
9028,15403
4637,14649
12460,16382
10458,15827
4298,15571
9337,15291
4610,16553
12444,16331
14009,16928
14346,16775
9540,16073
12075,16220
1275,15195
1145,16258
12597,16703
9203,15894
6766,14734
6659,15906
12168,16302
14379,14719
13973,15647
8370,16841
13606,16886
7515,16435
10981,15905
2278,15371
4945,15358
4725,16273
11549,16075
5595,16472
3466,16444
4532,16676
6154,15627
3267,14954
5440,15164
743,16161
13818,15326
2558,15048
3618,16291
4910,15215
13134,16626
3700,15564
9351,15640
12031,16376
7761,16613
11043,15581
12845,14668
10194,15433
7843,16440
4960,15205
7535,15125
8947,16612
413,15779
12556,15403
6357,17210
9614,16164
989,16822
2530,17159
8691,17093
987,17128
13986,14884
9836,16618
12995,16977
5840,15459
12151,16119
11441,16555
7734,16021
7225,15611
11148,14939
14534,16316
12096,15947
1283,14724
10111,17068
7211,16274
7838,16421
172,15610
9773,16457
12797,15209
4699,17230
3171,17170
13625,16138
7565,15154
3337,17074
7337,16382
3697,16550
13275,14832
1530,14719
5562,14893
13876,16215
6677,16985
4019,15535
2298,15483
13088,17166
12873,15586
10947,15832
7447,14992
9408,16497
7692,14940
9260,15280
1453,17139
3052,14905
14483,17030
308,15149
5518,15918
11534,16230
1343,15375
2561,16474
3657,16380
14305,15593
1420,15730
9580,16407
5372,15172
2068,16325
8335,15669
12004,14643
5630,16194
8240,14829
11371,15329
14609,15816
7394,15161
13942,16651
2534,16109
10732,15155
9960,16571
13983,15753
2400,15631
3660,16446
12257,15702
3328,16736
4827,15230
3441,16732
2618,15068
7227,16307
11219,17216
5216,15844
11000,15387
97,15003
5145,15597
11872,16582
1261,14840
1943,16781
13095,16108
1984,16291
6276,16290
13666,16921
8864,15806
5268,16742
4412,17147
12161,14697
8683,17106
2645,16124
9854,15148
11860,15236
5230,14946
2070,15589
2089,15563
4523,16881
11546,15130
4724,17190
3062,16654
981,16535
8240,15745
10759,17265
883,16951
8876,15961
1849,16269
3663,15167
1783,16941
4800,16555
2526,16028
9902,16881
1905,15683
8369,17025
8545,15541
789,15392
5171,16003
7582,16918
2760,15091
9771,15343
7933,14803
4992,15078
2387,15343
281,15217
391,17115
7611,16455
8767,15048
9962,16900
12158,16335
7085,15108
5617,15028
10532,15928
13206,15843
13600,16849
8671,16554
12346,15865
5427,16785
6629,16259
14139,17204
2728,16646
11425,15547
523,15027
294,16285
3090,16354
14341,15328
13713,16125
8026,14695
14417,14867
2994,17261
13944,16952
1470,17199
7085,15085
10901,16051
10616,15740
1054,15841
2597,16980
9465,15065
644,15507
3985,15053
1894,14960
3949,15215
7064,15188
1206,16696
3710,16334
11381,16295
3577,15933
4770,16482
12399,14648
13868,16225
468,14893
5223,16074
5265,15610
8976,17178
14072,16035
14180,14780
7955,16701
4686,17137
9271,16296
12659,16648
3847,15780
7606,15218
4554,15361
14305,16738
14131,17110
1641,16408
1655,15410
3172,15317
13414,14739
7272,15715
11434,14826
3869,17016
12927,15477
10252,17124
10804,15331
13285,16702
580,15405
1288,17119
9975,14973
13805,15242
11744,15200
8903,16276
2718,17098
13679,16111
6192,14955
6483,16254
6688,15179
560,16879
1529,16416
13221,15754
6161,16320
760,16110
6978,14751
9175,16083
14491,15745
3650,16963
7878,16328
9885,16513
14305,14761
10102,15617
1517,16243
6768,14775
3088,16683
12757,15860
9572,14930
10883,15047
3857,15496
3993,16967
6180,16624
6527,15052
7525,15378
12746,14867
5232,15460
9692,16363
10340,16490
13975,17200
8253,14788
4310,15534
11397,15571
14601,16777
1668,16775
6873,14730
2430,16208
770,16113
12832,16392
12689,16416
3534,17088
9068,14766
2346,15000
8449,14856
13735,16597
12605,15711
13690,16613
6198,14782
5420,16085
1427,16661
4645,16472
5864,14765
2653,16904
14563,14956
1789,15827
1836,14693
3675,16415
11829,14968
224,15424
8751,17046
2201,16552
5072,15888
10055,16512
13649,16092
13793,16270
2357,16865
3244,15383
12274,17265
2861,14716
6877,15820
13025,16765
6062,14789
9535,15549
9957,14997
4765,15658
5766,16050
5586,14689
10683,15557
640,16118
7898,15191
13348,17118
554,15249
455,15040
3025,17240
8351,17226
3007,16201
14022,17244
3580,17114
7070,15950
10397,14973
11963,15184
5218,17195
11076,14759
11240,15103
13649,15227
3296,16819
13827,17199
11604,16715
9974,15888
3774,14731
4647,16666
9247,16012
12201,15024
9090,15896
3526,14718
13664,15512
676,15167
2226,16318
14504,16848
8482,15596
106,16053
1229,16991
4019,15480
9045,14929
6497,15365
2483,15036
14414,14773
7894,16795
6088,14643
9680,15085
1894,14839
10124,17046
9435,16770
2951,15248
5748,17057
4006,16633
11814,16028
6957,15498
1589,15924
1746,16345
8121,16814
9212,16393
2208,17146
12631,16301
6569,16964
11982,17166
12617,14724
5784,16163
6310,15815
4232,15817
5207,15071
12116,15344
13723,14675
10156,15504
5489,16253
3243,16915
1058,17190
4729,16055
365,15081
10416,15750
7927,16284
13153,16854
2431,16294
9168,16593
6121,17029
2471,15764
5586,14751
1411,15990
11503,15227
6634,15058
11330,15705
12505,14890
5376,15352
5760,15928
2853,17100
9935,15265
11444,16282
2331,17003
3114,15289
7509,17085
7850,17153
3637,16323
14415,16505
12480,14931
8341,15741
5289,14719
3771,16759
8487,15038
13240,16482
5389,16896
6380,15158
5243,15518
4263,16734
4791,17196
5517,15155
8395,16150
527,15758
99,14686
11996,15538
1647,16134
10874,16799
1666,16484
13178,16632
11370,16849
6918,16179
9351,15272
1298,15522
11692,15306
4609,15569
140,15659
6686,16403
8603,15102
7539,15290
1106,17055
9481,16284
4314,14880
6133,15884
5793,15259
12559,15247
5265,15882
9162,16997
6724,15478
2122,15642
5513,17089
5778,17261
11719,15919
5335,15683
2080,15484
8709,17028
14023,15189
4759,16380
10858,15220
551,15827
226,15335
3216,16376
11601,15841
8556,16533
20,16848
10828,16373
14424,15081
423,15595
