2314,4950
3148,5476
71,5741
2038,5919
1003,6192
1687,6663
3426,4776
648,4708
1348,5845
3760,4812
507,5095
200,5033
1314,5727
3980,5292
3352,5217
2719,6611
2486,5573
2410,5575
316,6575
643,4606
3481,6109
3156,5174
143,6577
2503,4748
4445,5390
4223,5195
1139,5077
2320,5274
1928,5812
3856,4827
1244,6503
515,5423
888,5925
863,4717
1914,6468
4006,6488
2898,5933
102,4510
1516,4535
4495,4920
3313,4788
1405,5902
2948,6144
2495,6682
1783,5156
3930,5726
45,5866
1464,4909
3500,4775
531,6135
1744,5703
1086,6088
2728,6180
418,5733
2148,6374
2231,6462
1306,4868
1771,5524
2246,5760
18,5725
2711,6063
369,5377
3116,5264
141,5829
226,5829
4094,4760
1327,5243
3707,5127
67,4561
878,6505
3458,5683
2421,5692
3450,4664
3852,5684
496,6295
1829,5393
4094,4902
3251,5044
4477,6119
4495,4812
518,4562
3651,4666
2363,5037
1493,5501
2277,5464
4098,5343
361,5761
3473,4772
3214,6035
2139,5599
3795,5354
1292,5764
2175,4959
2666,4816
551,6534
5,5874
813,5215
3609,4777
3232,5140
485,4684
3462,5154
4354,5233
1491,5180
2042,5315
2027,6435
1940,5317
1227,5070
1847,5222
122,4621
4066,5199
387,5627
4251,6600
1572,4887
2199,5843
89,5002
3988,4543
2070,5554
4386,5930
2433,6444
394,4970
6,5968
2637,5927
670,4957
511,4858
180,6390
3297,5392
2852,5381
2911,6591
727,5639
3970,6057
1237,6535
2467,5568
2115,6399
3929,5825
1545,5756
1080,5538
3036,4831
2196,5743
1506,4515
3321,4835
3024,6436
1421,5015
1460,5685
340,5650
233,5355
3827,5313
3752,5644
690,6341
2194,6639
877,6142
1392,6200
2668,5444
4436,4901
2108,4664
106,4770
459,4563
393,6682
948,4571
2217,5422
1012,5200
3744,6104
2760,5821
1757,5920
2632,6145
1656,5721
3283,5643
103,5329
1,6313
3906,5305
3034,5721
2077,5142
836,6327
3945,4988
1925,5386
2322,4942
3974,4559
425,5548
341,5166
4039,5228
4262,5703
2133,6130
1608,6571
4418,6047
3777,5550
870,6645
629,5610
3620,6667
2329,5213
85,5335
623,6306
2503,5353
3521,5365
3807,6263
950,5290
4157,6285
1317,5813
1011,5578
1306,5369
2398,5288
3272,6416
3010,5860
3374,5892
931,5647
2103,5652
4017,5215
297,6362
3733,5749
4496,6299
1850,5161
1561,5298
2151,4672
1233,4820
3298,6630
4433,5790
1875,6625
1095,6237
3635,5722
2404,5906
1049,5990
3501,4590
1864,4647
127,4813
2844,5601
3089,5218
1716,4788
4053,5623
3552,5750
2808,5205
1929,5085
2032,6175
456,6089
4108,4999
3765,6293
233,5201
3956,4548
2253,6320
1808,5822
3038,5020
597,5484
339,5792
992,5156
672,6433
144,5104
2729,4778
1270,5639
346,5269
4464,4856
560,5967
2084,4791
2654,4700
282,6349
649,6296
4321,5588
2706,5949
143,4845
3036,6500
1934,5660
922,4730
825,4623
2138,4785
2251,4684
567,5349
166,4964
3716,4562
2502,6310
4279,5543
3689,4719
646,4573
2675,5143
3318,5423
3103,6524
3542,4870
3133,6354
3067,6659
179,6006
247,6271
2716,5794
2770,4794
3906,4554
4235,6296
4211,6201
1881,5512
2435,5557
979,4936
973,6532
2048,5689
2757,6061
2112,5688
3705,4948
2531,5665
3645,5098
1364,5596
344,5004
95,4569
1663,6341
1861,5602
2174,6662
3639,6323
371,6399
2497,5133
2749,5026
109,6212
2014,6153
4143,6155
855,5504
2558,5544
1286,6177
2953,6481
32,5286
2447,5529
967,5837
1139,5602
4461,6288
4044,5280
3889,6476
2251,6646
1628,5330
3163,6070
560,4800
2809,4804
3771,5850
4452,6638
3998,5405
2141,4509
2791,5152
2825,4812
4259,5046
229,5337
262,6168
12,4560
3304,6522
4301,4771
1665,5937
2778,6428
828,5491
4160,5247
1984,4646
4222,5868
2957,5817
1867,6352
111,4557
34,5939
2874,6255
195,4985
2493,6446
1462,5413
3624,5034
1817,5349
2712,5506
4493,6536
2685,5751
2152,4581
680,5250
3593,5565
3485,5008
1397,4724
4107,5446
1788,6284
704,6634
3198,5358
3575,5852
2479,5891
410,6466
1901,5968
2710,4583
4485,6469
663,5556
3940,6446
1080,6492
2776,6127
578,5292
1157,4642
2740,6212
1744,6409
1756,4904
194,6676
405,5596
2343,5072
3932,6154
4055,6264
978,5194
3822,4977
1765,5902
3614,5085
2904,5459
1674,4626
87,5704
3902,5687
3455,5522
3467,5278
2040,5100
1528,5908
351,6262
3970,4566
3932,6395
1356,6381
1501,5847
968,4637
2102,5424
786,5673
1246,5992
4448,5955
3748,6292
4388,6001
3341,5659
534,5866
3056,6510
3825,4820
1547,6153
748,4987
2453,5700
2277,4947
1685,5145
2072,5741
2289,4991
3046,5888
1755,4662
551,6257
3175,4670
1746,4545
2690,5536
1659,4645
1801,6577
526,5330
3817,6032
3166,4551
3638,6102
3383,5058
3940,5993
113,6113
713,4882
2369,4677
3532,6378
3351,5772
1122,4674
2695,6014
680,5145
2014,5082
2888,5769
999,6172
2004,6573
1747,4608
2997,5797
2217,5440
2965,6516
4231,6195
3081,6333
1358,4655
809,4673
3750,5107
3985,6088
2240,5348
2712,5772
973,5381
3500,4611
3892,5725
2813,5293
3093,6063
1273,6358
674,5500
1474,6614
654,5139
864,4809
1701,6643
33,6491
1035,6067
3481,5139
3667,4807
3711,5373
524,5262
2738,6683
296,5827
3726,5870
104,4955
1324,4792
1806,6096
1576,5031
3713,5598
4319,5452
2502,4772
3305,5164
208,4990
3124,5996
3624,5298
2393,4803
2000,5390
4287,6617
2366,6609
2580,6417
4011,6053
2611,4824
2922,5648
13,5026
3301,5965
2267,5763
1175,4898
1031,4569
696,4510
194,6387
722,5600
2611,4599
1824,5073
601,6554
422,4980
1553,6135
1132,5409
3735,5083
2930,5998
1177,4526
2001,6600
98,4944
2177,5598
1300,6250
3851,5735
3218,5898
3403,6463
2455,4613
4410,6667
4435,5793
4456,6026
2016,5759
2782,5862
1985,6474
1413,5884
2309,5148
2481,6062
679,5529
1608,5744
4326,6562
2966,5675
913,4726
3424,6416
2136,4563
1047,4758
2334,6015
2497,5193
2070,5650
1444,5382
1162,5815
3280,5420
3761,5972
